Customer_ID,Age,Gender,Annual_Income,Occupation,City,Membership_Level,Spending_Score,Purchase_Frequency,Average_Order_Value,Days_Since_Last_Purchase,Preferred_Category,Online_Visits,Discount_Usage,Returns_Count,Tenure_Years,Total_Spending,Payment_Method,Satisfaction_Score
238,54,Female,42818,Other,Houston,Bronze,49,32,382.81,163,Home,80,14,1,12,13346.45,Net Banking,1
239,49,Female,77532,Other,Phoenix,Bronze,30,36,234.15,151,Fashion,7,15,8,10,9881.46,Net Banking,6
240,50,Female,72705,Doctor,Miami,Platinum,16,16,96.2,89,Home,69,0,14,2,1419.28,UPI,4
241,18,Female,35104,Retired,Miami,Silver,65,12,237.79,284,Books,87,0,9,2,3401.44,Debit Card,2
242,36,Male,139336,Engineer,Chicago,Silver,82,41,327.46,21,Beauty,8,9,2,15,11945.19,Debit Card,10
243,19,Male,142904,Doctor,San Francisco,Silver,86,3,308.21,266,Sports,3,1,3,13,789.5,UPI,4
244,70,Male,84603,Teacher,Dallas,Bronze,90,27,44.56,296,Grocery,35,24,14,5,999.58,Net Banking,8
245,61,Female,117499,Retired,Houston,Gold,14,27,41.83,245,Electronics,36,11,0,4,1000.06,UPI,6
246,43,Female,74025,Business,Phoenix,Bronze,56,9,482.98,138,Books,100,3,0,2,4072.99,Net Banking,1
247,49,Female,47317,Other,Boston,Silver,37,17,84.38,51,Electronics,79,22,9,0,1568.24,UPI,5
248,23,Male,120585,Engineer,Los Angeles,Silver,49,46,154.29,66,Grocery,30,18,8,9,5882.31,Debit Card,6
249,49,Female,63270,Freelancer,San Francisco,Platinum,78,5,386.14,84,Sports,15,26,10,14,1936.31,UPI,4
250,21,Female,134415,Doctor,Houston,Silver,90,26,210.74,249,Sports,93,0,15,1,5520.32,Cash,4
251,28,Male,95206,Other,Los Angeles,Bronze,50,21,98.92,330,Home,68,0,3,14,1851.26,Net Banking,3
252,34,Female,84468,Freelancer,Dallas,Silver,36,1,238.94,122,Electronics,98,8,9,2,195.5,UPI,10
253,55,Male,38723,Engineer,Los Angeles,Bronze,52,1,288.79,201,Grocery,87,29,3,3,257.04,Net Banking,10
254,41,Male,75646,Other,Boston,Bronze,23,35,231.86,5,Home,58,19,5,14,7239.93,Credit Card,6
255,22,Female,15074,Other,Los Angeles,Bronze,66,9,460.28,336,Grocery,99,12,1,4,4454.08,Net Banking,9
256,69,Female,41498,Freelancer,San Francisco,Silver,71,23,149.5,198,Toys,28,10,5,9,3072.34,UPI,7
257,51,Female,111881,Doctor,New York,Bronze,45,38,334.05,223,Toys,95,18,12,13,11882.83,Net Banking,9
258,23,Male,60929,Retired,San Francisco,Silver,86,41,65.02,12,Electronics,42,20,6,13,2183.23,Cash,6
259,39,Male,138199,Doctor,Boston,Platinum,28,4,202.22,5,Grocery,97,16,0,14,848.98,Cash,2
260,28,Male,41028,Student,Phoenix,Gold,20,19,373.09,120,Grocery,18,2,7,8,7015.4,UPI,6
261,65,Female,44545,Other,New York,Bronze,49,37,120.16,44,Home,5,19,12,3,4170.22,UPI,7
262,33,Female,94569,Freelancer,Dallas,Bronze,57,5,298.99,361,Toys,9,12,5,11,1616.27,Net Banking,2
263,50,Female,46673,Student,San Francisco,Silver,82,28,85.18,25,Fashion,84,27,8,8,2558.79,Debit Card,1
264,26,Female,117511,Retired,New York,Gold,88,46,60.32,3,Fashion,9,21,12,4,2583.72,Cash,6
265,23,Male,108144,Student,Miami,Bronze,97,42,266.38,292,Beauty,18,24,3,12,12125.1,Cash,8
266,33,Male,79824,Freelancer,San Francisco,Gold,59,48,340.76,276,Home,56,18,10,2,15363.38,Credit Card,6
267,46,Male,38525,Engineer,New York,Silver,26,23,65.55,283,Beauty,15,30,1,6,1340.0,Credit Card,8
268,20,Male,72804,Teacher,Chicago,Silver,19,38,459.71,209,Sports,79,19,8,7,19005.06,Debit Card,6
269,37,Female,56846,Retired,Phoenix,Platinum,13,23,120.63,287,Fashion,78,20,7,8,3027.55,Cash,6
270,53,Female,92261,Doctor,Houston,Gold,74,46,68.79,358,Fashion,62,30,15,8,3627.3,UPI,8
271,36,Female,44483,Business,Los Angeles,Gold,62,18,109.32,180,Fashion,35,23,1,5,1968.5,Cash,3
272,43,Male,22265,Retired,New York,Bronze,14,29,93.09,252,Fashion,40,8,7,15,2410.62,UPI,3
273,20,Male,37763,Student,Houston,Silver,73,28,54.43,281,Sports,51,18,10,14,1729.42,UPI,6
274,36,Female,30733,Engineer,San Francisco,Silver,11,9,400.94,144,Electronics,60,18,7,8,3138.88,Debit Card,4
275,37,Female,127196,Freelancer,Houston,Bronze,67,39,252.81,115,Sports,100,22,4,2,11589.41,Cash,7
276,49,Male,106038,Engineer,Miami,Silver,12,50,200.37,348,Electronics,56,24,6,1,9243.68,Net Banking,7
277,24,Female,52420,Engineer,Seattle,Bronze,35,10,475.81,29,Beauty,84,0,6,4,3842.19,Cash,9
278,69,Male,36058,Freelancer,Seattle,Bronze,39,2,191.79,241,Fashion,75,16,3,6,335.52,Cash,2
279,58,Male,49929,Business,Phoenix,Bronze,32,13,91.82,4,Home,41,13,5,10,1152.98,Credit Card,2
280,50,Male,101489,Freelancer,New York,Gold,14,38,144.28,261,Home,54,11,9,15,4507.15,Debit Card,6
281,57,Female,99664,Business,Miami,Platinum,65,27,127.09,105,Electronics,17,1,5,14,3307.24,Net Banking,9
282,56,Female,92597,Freelancer,Los Angeles,Silver,27,41,254.38,123,Books,25,21,12,6,9190.05,Net Banking,7
283,35,Male,21041,Student,Dallas,Silver,60,20,152.84,325,Books,93,2,15,14,2468.62,Net Banking,6
284,57,Female,93209,Business,Boston,Bronze,43,40,262.87,137,Books,87,30,5,10,9669.44,UPI,5
285,18,Male,114864,Student,Phoenix,Platinum,65,10,337.95,105,Sports,9,27,8,5,3009.52,Debit Card,8
286,28,Male,130158,Retired,Boston,Silver,55,16,390.88,212,Electronics,56,23,14,2,6053.35,Credit Card,2
287,45,Male,16468,Business,Seattle,Gold,93,15,357.98,299,Grocery,89,4,1,15,5926.03,UPI,3
288,42,Male,39309,Business,Chicago,Gold,88,13,110.74,55,Beauty,23,2,14,13,1445.25,Net Banking,6
289,67,Female,87255,Freelancer,Dallas,Bronze,81,50,66.79,131,Beauty,2,13,9,5,3697.58,UPI,1
290,40,Male,96899,Business,Dallas,Silver,35,38,275.8,268,Toys,45,23,7,14,9795.73,UPI,8
291,48,Male,43718,Student,Boston,Platinum,95,20,107.47,121,Fashion,65,23,14,0,1730.86,Net Banking,9
292,47,Female,121553,Other,Chicago,Bronze,32,24,51.62,201,Fashion,38,17,7,2,1448.09,Net Banking,2
293,59,Male,65281,Retired,San Francisco,Silver,19,41,268.28,207,Toys,6,4,0,1,10184.26,Credit Card,9
294,52,Male,128451,Other,Houston,Platinum,95,50,170.13,274,Sports,48,2,10,14,8597.95,Debit Card,5
295,24,Female,15767,Freelancer,Phoenix,Bronze,39,7,380.51,89,Electronics,44,22,12,3,2630.77,Cash,8
296,33,Female,149967,Doctor,Miami,Gold,20,23,163.95,189,Grocery,79,1,13,15,3896.17,Cash,1
297,43,Female,73026,Retired,Dallas,Platinum,28,24,489.57,264,Beauty,7,8,13,7,13558.96,Cash,1
298,65,Male,133142,Other,Boston,Gold,3,29,381.68,45,Electronics,66,17,1,2,12694.69,Credit Card,4
299,69,Female,57968,Retired,Houston,Bronze,32,5,38.27,311,Grocery,62,26,12,14,228.17,UPI,1
300,66,Female,91870,Other,Seattle,Bronze,86,43,259.35,329,Home,30,1,13,5,11278.6,Net Banking,1
301,19,Male,33174,Student,Miami,Bronze,58,45,285.68,39,Electronics,93,21,3,9,15028.01,Debit Card,5
302,18,Male,139357,Other,Boston,Gold,54,35,350.7,66,Fashion,76,18,4,13,12188.33,Cash,2
303,65,Male,114189,Retired,Phoenix,Gold,42,1,253.92,112,Home,52,2,4,0,207.65,Debit Card,4
304,29,Male,55502,Doctor,Los Angeles,Silver,15,36,246.89,338,Home,98,30,14,3,7630.19,Debit Card,8
305,22,Male,51674,Engineer,Dallas,Bronze,83,18,190.29,61,Beauty,94,25,5,4,3197.77,Net Banking,6
306,54,Female,52260,Freelancer,Seattle,Bronze,62,6,143.02,226,Grocery,36,17,6,4,935.51,Credit Card,2
307,49,Female,86805,Engineer,Phoenix,Gold,31,23,473.64,173,Books,35,13,0,15,9069.55,Net Banking,3
308,26,Female,32194,Freelancer,New York,Gold,61,10,165.62,133,Fashion,66,12,6,0,1564.48,Credit Card,2
309,58,Male,87377,Retired,Seattle,Platinum,26,7,41.08,284,Home,50,15,15,14,343.04,UPI,4
310,52,Male,145864,Freelancer,Miami,Gold,69,44,91.97,274,Books,3,20,5,15,4509.1,Debit Card,5
311,36,Male,58723,Other,New York,Gold,57,8,430.07,113,Sports,76,27,4,8,3539.64,Cash,9
312,65,Female,91298,Student,Seattle,Gold,20,13,297.45,107,Sports,4,10,14,4,3189.02,Debit Card,7
313,33,Female,74238,Doctor,Boston,Silver,66,30,391.6,142,Fashion,55,20,13,8,9467.1,Net Banking,8
314,20,Male,120433,Freelancer,Los Angeles,Silver,21,18,406.3,56,Grocery,52,22,15,6,6158.61,Credit Card,7
315,37,Female,122092,Doctor,Houston,Platinum,60,14,413.39,293,Toys,59,23,5,4,5387.27,UPI,10
316,41,Male,17147,Freelancer,Los Angeles,Silver,63,11,279.8,276,Grocery,71,23,10,8,3208.78,UPI,8
317,50,Female,53445,Doctor,Los Angeles,Bronze,51,42,96.79,50,Beauty,20,11,7,4,3573.26,Credit Card,5
318,41,Female,121170,Engineer,Boston,Bronze,100,38,82.63,275,Fashion,19,29,12,9,2576.2,Credit Card,3
319,69,Female,148085,Student,Chicago,Bronze,92,13,291.25,233,Sports,8,2,11,15,3166.59,Credit Card,7
320,28,Male,100617,Freelancer,Seattle,Silver,84,42,189.59,241,Fashion,67,5,5,8,7729.61,UPI,1
321,66,Female,68502,Teacher,Houston,Bronze,39,44,283.44,257,Electronics,27,30,4,4,13833.87,Debit Card,3
322,25,Female,132116,Doctor,San Francisco,Bronze,100,33,254.25,236,Grocery,79,15,5,15,9467.85,Debit Card,7
323,53,Male,52755,Doctor,Boston,Silver,11,50,305.08,31,Home,8,11,8,0,13979.09,UPI,4
324,55,Female,24479,Other,Chicago,Bronze,57,13,25.73,347,Toys,18,20,11,6,356.36,Cash,7
325,57,Male,90361,Teacher,Boston,Gold,3,25,26.09,247,Electronics,29,19,0,4,624.26,Net Banking,10
326,37,Male,139232,Student,Chicago,Silver,37,24,363.58,131,Sports,46,25,13,4,10375.16,UPI,10
327,52,Male,120586,Doctor,Los Angeles,Silver,84,29,104.63,262,Grocery,36,5,2,5,2918.92,Cash,6
328,65,Male,96171,Student,Dallas,Bronze,96,36,329.58,258,Sports,3,19,14,5,11370.84,Net Banking,4
329,42,Male,129151,Doctor,Dallas,Bronze,25,6,277.82,280,Sports,9,13,2,6,1667.97,Debit Card,7
330,52,Female,101296,Retired,New York,Silver,21,18,491.08,249,Sports,10,23,8,11,7161.72,Credit Card,8
331,42,Male,84959,Business,San Francisco,Gold,80,28,419.35,264,Beauty,84,8,14,14,11356.33,Net Banking,8
332,46,Male,71022,Retired,Houston,Gold,42,5,212.44,214,Sports,66,16,2,7,1201.86,Credit Card,7
333,35,Male,76991,Doctor,Chicago,Bronze,1,18,312.04,214,Sports,1,11,5,0,5868.53,Cash,2
334,63,Male,64853,Business,Seattle,Silver,23,37,67.47,281,Electronics,91,0,15,9,2965.13,UPI,8
335,35,Female,46826,Freelancer,Los Angeles,Bronze,24,7,199.33,319,Electronics,4,19,8,10,1297.99,UPI,5
336,19,Male,57879,Student,Miami,Platinum,47,9,369.6,17,Electronics,48,21,14,2,2876.04,Credit Card,9
337,52,Female,87361,Doctor,Seattle,Platinum,89,35,315.11,346,Grocery,96,7,9,5,12134.28,Net Banking,6
338,33,Male,92990,Other,Seattle,Silver,7,12,247.39,1,Beauty,18,30,4,15,2426.79,Net Banking,4
339,58,Female,104787,Engineer,Chicago,Silver,38,46,96.5,0,Grocery,78,30,9,0,3834.51,Cash,9
340,53,Male,55736,Other,Houston,Gold,47,40,403.54,303,Beauty,45,27,15,15,16186.47,UPI,1
341,50,Male,39530,Engineer,Los Angeles,Gold,35,44,143.85,362,Beauty,15,11,10,13,6971.3,Credit Card,4
342,21,Female,121080,Teacher,Los Angeles,Silver,78,39,412.03,215,Fashion,51,15,8,4,16718.17,Debit Card,5
343,50,Male,89255,Engineer,Houston,Platinum,62,24,309.69,163,Home,61,0,8,15,8903.89,UPI,4
344,31,Female,141598,Business,Dallas,Silver,73,9,192.64,190,Fashion,4,2,14,4,1841.21,UPI,9
345,38,Male,133623,Engineer,Phoenix,Silver,3,12,29.9,74,Fashion,19,11,5,9,391.09,Cash,1
346,65,Female,52387,Engineer,New York,Gold,20,36,123.89,25,Beauty,88,3,7,8,5341.19,UPI,3
347,37,Male,127260,Engineer,Boston,Silver,97,37,445.64,261,Beauty,94,9,8,10,17098.51,Cash,9
348,25,Male,45988,Doctor,New York,Gold,44,9,410.81,281,Grocery,77,1,8,1,4014.69,Cash,7
349,24,Female,91448,Teacher,Dallas,Bronze,32,39,291.68,220,Beauty,11,28,7,6,10457.87,Debit Card,5
350,20,Male,128430,Student,Chicago,Bronze,100,46,238.5,42,Books,28,8,12,8,11132.3,Net Banking,6
351,34,Male,27404,Teacher,Chicago,Bronze,26,22,327.1,121,Sports,57,2,3,7,8382.0,UPI,4
352,50,Male,34360,Other,San Francisco,Silver,48,17,238.46,128,Sports,75,30,14,0,4626.74,Cash,5
353,65,Male,100657,Business,New York,Silver,5,33,325.71,264,Beauty,54,19,7,13,9915.59,Cash,8
354,29,Male,49160,Doctor,New York,Platinum,59,47,160.63,282,Sports,65,30,15,13,7118.43,Net Banking,5
355,68,Male,21789,Freelancer,Boston,Silver,61,24,420.86,70,Beauty,47,19,1,0,11500.08,Net Banking,10
356,39,Female,97597,Doctor,Chicago,Gold,49,15,353.94,258,Books,4,0,15,11,4851.82,Cash,2
357,39,Female,80641,Retired,Seattle,Bronze,30,29,171.69,200,Fashion,34,4,2,1,5750.99,UPI,8
358,63,Female,59247,Engineer,New York,Gold,17,32,417.03,129,Toys,76,4,8,0,14806.34,UPI,3
359,47,Male,101673,Other,Boston,Silver,70,33,248.8,329,Beauty,54,1,9,7,7068.68,UPI,5
360,55,Female,20544,Engineer,Houston,Silver,58,29,95.57,80,Fashion,88,14,3,6,3015.16,Net Banking,6
361,55,Male,78248,Business,Miami,Bronze,63,15,48.08,253,Books,61,0,1,5,817.65,UPI,1
362,62,Male,49550,Freelancer,Houston,Silver,61,27,352.81,64,Electronics,96,20,2,14,8170.69,UPI,3
363,68,Male,68693,Other,Boston,Silver,63,34,433.91,145,Sports,83,4,6,1,14501.25,UPI,1
364,25,Male,143924,Retired,Seattle,Silver,15,4,405.65,133,Books,93,6,8,10,1857.96,Net Banking,7
365,44,Female,95021,Doctor,San Francisco,Platinum,1,49,331.27,101,Electronics,93,10,14,8,14275.6,Credit Card,2
366,44,Male,30605,Freelancer,Chicago,Gold,13,48,79.27,41,Sports,83,25,6,15,3727.47,Credit Card,10
367,51,Female,65713,Student,San Francisco,Platinum,48,18,56.08,195,Books,20,9,7,12,1054.97,UPI,7
368,38,Male,90403,Teacher,San Francisco,Silver,34,21,179.06,359,Books,3,1,2,0,3154.49,Credit Card,3
369,47,Female,73466,Doctor,Boston,Platinum,30,48,428.91,259,Home,40,29,6,0,18216.44,UPI,3
370,50,Female,18981,Freelancer,Chicago,Gold,19,8,481.25,98,Home,69,28,14,1,3798.76,Net Banking,1
371,45,Female,130631,Student,Los Angeles,Bronze,64,6,128.27,64,Home,23,27,0,6,730.73,UPI,7
372,64,Female,134238,Student,Miami,Silver,66,20,383.43,296,Electronics,69,13,15,9,7131.11,Debit Card,8
373,50,Female,110335,Retired,New York,Bronze,57,2,291.2,222,Books,94,23,11,13,472.06,Cash,4
374,22,Female,122441,Retired,San Francisco,Bronze,44,45,25.59,244,Home,32,20,5,11,1348.67,Net Banking,9
375,65,Male,31984,Teacher,Houston,Bronze,12,22,276.03,182,Toys,24,4,2,0,6974.87,Debit Card,4
376,36,Female,140580,Student,Los Angeles,Bronze,40,21,404.91,148,Beauty,51,30,1,13,8137.88,Debit Card,10
377,21,Male,126316,Other,Los Angeles,Gold,24,6,145.3,115,Home,58,15,13,2,760.69,Cash,5
378,52,Female,147596,Business,Seattle,Silver,11,32,449.71,319,Electronics,42,24,14,9,11910.02,Debit Card,6
379,66,Male,133454,Student,San Francisco,Bronze,66,6,125.77,257,Books,35,30,3,7,640.88,Cash,9
380,34,Female,64402,Freelancer,San Francisco,Gold,1,13,47.47,78,Sports,32,1,10,11,642.29,UPI,9
381,61,Female,106656,Retired,Phoenix,Gold,58,1,88.37,230,Grocery,54,9,13,6,96.64,Net Banking,8
382,45,Male,80614,Business,Boston,Platinum,28,22,420.13,356,Sports,45,30,8,7,7972.6,Net Banking,10
383,47,Female,106009,Other,Seattle,Silver,68,24,214.48,118,Grocery,48,26,5,12,4350.25,Net Banking,2
384,46,Female,60836,Retired,Los Angeles,Silver,94,41,400.5,73,Beauty,86,17,11,12,17675.54,Cash,10
385,63,Female,146049,Other,Los Angeles,Bronze,59,30,270.3,8,Books,85,4,8,11,8164.21,Cash,10
386,70,Male,91407,Retired,Phoenix,Bronze,71,22,245.47,278,Sports,92,16,13,5,5123.49,Debit Card,1
387,23,Female,22610,Retired,New York,Bronze,22,44,405.39,269,Electronics,49,10,14,7,19442.36,Net Banking,2
388,52,Male,124381,Student,Dallas,Silver,90,12,217.51,53,Beauty,34,4,7,14,2563.84,Debit Card,6
389,58,Female,30791,Engineer,Houston,Platinum,29,26,403.0,44,Toys,16,20,4,4,10331.82,UPI,7
390,54,Female,73047,Student,Dallas,Bronze,89,4,59.32,224,Sports,11,23,7,8,191.32,Debit Card,6
391,41,Male,85246,Retired,San Francisco,Bronze,74,19,321.79,15,Beauty,97,5,1,9,5664.04,Net Banking,1
392,46,Female,101148,Business,Chicago,Bronze,84,16,354.27,211,Toys,19,26,7,10,4546.07,Cash,1
393,66,Female,60890,Student,Seattle,Gold,78,12,450.56,199,Books,92,21,0,12,6323.37,Debit Card,1
394,63,Male,47888,Retired,San Francisco,Bronze,97,33,119.92,240,Books,29,15,10,0,3631.18,Debit Card,1
395,70,Female,61531,Retired,New York,Silver,69,21,306.07,101,Grocery,54,4,12,6,5606.09,Cash,10
396,48,Male,130652,Student,Dallas,Bronze,45,36,222.3,94,Beauty,53,20,11,5,6693.21,Cash,10
397,52,Male,35608,Student,San Francisco,Silver,70,9,197.56,364,Books,67,23,2,7,1455.6,Net Banking,1
398,50,Male,95986,Business,Houston,Bronze,86,39,62.29,184,Electronics,82,29,6,1,2804.4,UPI,2
399,69,Female,98996,Other,Los Angeles,Silver,17,42,75.77,135,Sports,82,15,3,0,2760.38,Net Banking,2
400,38,Male,71017,Student,Boston,Bronze,79,45,420.12,24,Grocery,76,16,12,0,19793.84,Debit Card,4
401,49,Male,72676,Teacher,Miami,Gold,39,8,377.38,317,Beauty,82,8,14,13,3201.65,Net Banking,3
402,40,Female,26560,Freelancer,San Francisco,Silver,40,20,197.35,332,Fashion,32,21,10,1,3658.94,Net Banking,4
403,50,Male,65468,Teacher,New York,Gold,28,10,415.96,49,Grocery,100,24,15,4,4714.07,Cash,5
404,20,Female,48123,Business,Seattle,Silver,2,32,49.58,168,Grocery,83,1,6,6,1405.08,UPI,4
405,35,Female,109346,Engineer,Chicago,Bronze,82,28,316.14,289,Electronics,56,18,0,14,7334.55,UPI,3
406,42,Female,15028,Teacher,Houston,Bronze,27,10,435.41,99,Electronics,63,16,6,15,3602.66,Net Banking,3
407,59,Female,62599,Other,Phoenix,Silver,21,8,421.04,80,Toys,4,4,13,12,3099.43,Cash,4
408,48,Male,60406,Retired,New York,Silver,87,47,192.66,11,Beauty,11,1,2,8,8921.9,Cash,6
409,20,Male,62657,Freelancer,Dallas,Silver,7,33,375.16,207,Toys,3,10,1,3,13020.9,Debit Card,7
410,57,Male,82560,Doctor,Boston,Gold,61,47,219.46,76,Fashion,27,0,8,12,11258.24,Credit Card,4
411,63,Male,119143,Freelancer,Dallas,Gold,52,49,421.67,74,Toys,80,8,1,8,18006.3,Debit Card,8
412,41,Male,69943,Teacher,Los Angeles,Gold,48,13,270.07,169,Grocery,44,26,2,13,3769.2,Debit Card,6
413,67,Female,90839,Doctor,Boston,Bronze,19,44,384.78,310,Beauty,18,24,2,10,14780.44,Debit Card,5
414,49,Male,97674,Business,Dallas,Silver,73,35,48.5,347,Home,30,5,3,14,2035.09,Credit Card,8
415,64,Male,40345,Other,Seattle,Bronze,12,29,299.11,178,Fashion,88,10,15,2,10267.01,Cash,6
416,39,Male,65390,Freelancer,Dallas,Silver,94,5,279.64,87,Beauty,70,26,10,11,1175.83,Cash,1
417,40,Female,74557,Engineer,Houston,Bronze,71,3,308.89,264,Grocery,47,7,6,5,984.17,UPI,1
418,19,Female,16906,Doctor,Houston,Bronze,2,37,350.86,221,Beauty,34,12,6,8,15075.88,UPI,10
419,44,Male,22961,Doctor,Miami,Gold,17,41,459.87,2,Electronics,76,30,14,10,15692.38,Net Banking,10
420,59,Female,134289,Freelancer,Dallas,Silver,75,6,394.98,117,Electronics,42,26,8,14,2013.43,Net Banking,6
421,19,Male,92567,Teacher,Seattle,Bronze,76,48,117.62,135,Sports,23,30,14,13,5300.23,Net Banking,8
422,43,Male,95664,Doctor,Seattle,Bronze,3,42,414.69,186,Fashion,100,11,9,12,14600.5,UPI,9
423,34,Female,96199,Business,San Francisco,Silver,21,16,69.82,29,Home,40,8,7,15,1289.42,UPI,4
424,57,Female,114764,Freelancer,Chicago,Platinum,78,35,314.88,66,Grocery,15,14,5,0,12676.32,Debit Card,7
425,50,Male,137357,Business,Boston,Silver,79,18,442.55,310,Fashion,80,4,5,11,9395.66,Cash,9
426,26,Male,95729,Freelancer,New York,Platinum,51,11,59.55,298,Electronics,57,14,4,3,577.75,UPI,8
427,60,Female,65568,Business,Phoenix,Bronze,10,23,426.35,216,Home,14,1,1,4,8022.73,Credit Card,8
428,65,Male,124349,Teacher,Boston,Silver,55,47,401.32,157,Grocery,79,14,5,15,18444.27,Debit Card,1
429,56,Female,88302,Freelancer,Boston,Gold,36,11,256.85,70,Toys,12,30,5,10,3255.43,Credit Card,10
430,46,Male,109968,Other,Los Angeles,Silver,51,29,161.36,317,Sports,35,19,11,5,4938.58,Credit Card,6
431,59,Female,131116,Retired,Boston,Bronze,74,42,208.66,109,Electronics,25,2,4,10,10510.56,Cash,9
432,43,Male,52146,Engineer,Los Angeles,Silver,17,27,484.64,284,Electronics,78,9,13,7,15208.69,Credit Card,8
433,52,Male,55297,Teacher,San Francisco,Silver,89,9,108.83,257,Home,2,6,5,11,937.45,Credit Card,2
434,67,Female,101394,Business,Chicago,Gold,61,35,294.01,89,Fashion,18,9,4,1,8395.0,Credit Card,5
435,42,Male,142173,Other,Seattle,Gold,91,9,50.79,360,Books,35,25,10,5,366.63,Credit Card,4
436,41,Male,140942,Freelancer,Miami,Gold,97,18,116.77,56,Beauty,9,9,13,6,2223.1,Debit Card,8
437,30,Female,31939,Teacher,Seattle,Silver,75,44,384.03,297,Books,11,7,11,5,19707.45,Debit Card,9
438,24,Male,59460,Business,Dallas,Bronze,13,21,158.27,48,Toys,90,12,3,13,3249.53,Cash,3
439,53,Male,77119,Student,Phoenix,Silver,65,48,493.03,184,Fashion,67,20,2,3,27208.55,Cash,9
440,62,Male,147851,Student,Chicago,Gold,95,36,255.4,198,Electronics,69,1,13,5,9439.86,Credit Card,1
441,37,Female,20057,Doctor,Chicago,Platinum,97,1,263.1,17,Fashion,96,11,0,3,220.8,Net Banking,7
442,18,Female,34157,Engineer,San Francisco,Bronze,85,27,27.79,197,Beauty,74,8,10,8,839.86,Credit Card,8
443,25,Female,50030,Student,Phoenix,Silver,80,45,478.7,231,Sports,38,29,3,12,21477.69,Credit Card,6
444,63,Male,123612,Retired,Dallas,Bronze,87,40,95.37,26,Grocery,70,0,15,0,3129.76,Cash,4
445,33,Male,130080,Business,Dallas,Bronze,74,38,273.79,117,Electronics,75,20,12,11,11713.28,UPI,4
446,31,Male,98028,Teacher,Miami,Silver,48,29,203.88,53,Fashion,81,11,14,8,6521.87,Cash,7
447,29,Male,44680,Freelancer,New York,Silver,97,40,213.64,151,Electronics,59,11,8,10,8399.6,Debit Card,10
448,68,Female,117302,Teacher,Seattle,Bronze,86,19,325.22,224,Grocery,66,2,6,3,4991.45,Cash,6
449,40,Male,51445,Doctor,Boston,Gold,70,24,334.42,161,Toys,41,23,6,2,7534.68,UPI,4
450,32,Male,20796,Other,Phoenix,Gold,47,44,85.6,149,Fashion,24,7,6,15,3668.4,Credit Card,5
451,45,Male,62218,Teacher,Dallas,Platinum,100,1,254.8,215,Toys,50,12,13,10,220.69,UPI,10
452,51,Female,39074,Student,Dallas,Bronze,10,36,397.33,318,Sports,5,27,3,4,12363.73,Cash,4
453,19,Male,131088,Teacher,New York,Silver,57,23,227.21,347,Grocery,21,27,15,2,4529.71,Net Banking,1
454,49,Male,51839,Student,Chicago,Silver,80,13,91.24,339,Beauty,6,16,11,0,1124.72,Debit Card,4
455,40,Male,122112,Student,Dallas,Bronze,13,30,163.48,316,Beauty,4,19,6,7,5527.35,UPI,6
456,39,Male,142514,Engineer,Miami,Silver,61,49,114.07,337,Electronics,9,27,10,8,6169.29,Cash,2
457,68,Male,83322,Doctor,Dallas,Gold,58,37,71.65,41,Beauty,69,30,1,5,2131.57,Credit Card,7
458,42,Female,71321,Retired,Dallas,Bronze,84,11,195.01,351,Fashion,68,9,11,1,1724.36,Cash,9
459,39,Male,125100,Retired,New York,Platinum,68,7,275.06,160,Toys,9,14,7,12,1600.18,Credit Card,10
460,39,Male,50507,Business,Miami,Gold,84,35,45.65,73,Beauty,18,23,9,5,1576.39,Net Banking,2
461,66,Male,114244,Retired,Houston,Gold,86,11,305.87,24,Sports,59,24,7,5,3887.94,Debit Card,7
462,69,Male,140788,Student,Los Angeles,Gold,29,49,496.58,302,Home,43,8,8,5,21239.84,UPI,2
463,59,Male,110251,Freelancer,New York,Bronze,16,43,482.42,241,Fashion,80,17,4,9,20551.52,Cash,9
464,23,Male,38806,Doctor,Chicago,Gold,63,47,416.3,172,Home,66,24,9,10,15971.79,Cash,1
465,32,Male,145364,Business,Chicago,Bronze,47,40,140.51,286,Toys,29,7,7,13,4542.02,UPI,4
466,60,Male,51901,Retired,Phoenix,Gold,43,48,20.98,158,Electronics,48,26,1,11,808.65,Credit Card,2
467,54,Male,67127,Retired,New York,Bronze,23,21,418.44,353,Toys,51,13,9,8,9619.15,Debit Card,1
468,50,Male,15453,Freelancer,San Francisco,Bronze,30,47,37.3,217,Electronics,42,10,9,3,1419.19,Net Banking,2
469,25,Female,90432,Teacher,New York,Silver,57,3,110.76,114,Books,36,12,7,1,302.22,UPI,10
470,70,Female,137872,Doctor,Houston,Bronze,30,30,276.78,240,Beauty,76,15,9,7,8785.16,Debit Card,6
